,age,workclass,education-num,marital-status,occupation,relationship,race,sex,hours-per-week,native-country,income,flag
1742,"(51.0, 74.0)","{'Federal-gov' ,'Private'}","(5.0, 13.0)",{'Widowed'},"{'Machine-op-inspct' ,'Sales' ,'Tech-support'}",{'Unmarried'},{'White'},{'Female'},"(12.0, 74.0)","{'Germany' ,'United-States'}",{'<=50K'},muTnkmZQZaFqW2u6HqTDgLWJhSdTV/ztow1Qv88clEuaYs1v2s3seaHyyIqTTKSizOL65zKhAfM2jIgYERv5hQKePoaXl2QXF00OD7lLzazmnR2cDVA3MCToxS0s3vpIo62awQLD3VHIum4n4ZSoM2QPTLw0TisDwvhryD++sEI=
1818,"(51.0, 74.0)","{'Federal-gov' ,'Private'}","(5.0, 13.0)",{'Widowed'},"{'Machine-op-inspct' ,'Sales' ,'Tech-support'}",{'Unmarried'},{'White'},{'Female'},"(12.0, 74.0)","{'Germany' ,'United-States'}",{'<=50K'},YXyhdO63eSePBUVQY1Hbuaahm5S1dgYt2piSBLxXnTuVYjoNuqb5QXhrw0zG/cpIBtcvqPMq614WCmd9nVHuIniWMWmaNMt0uOIC4vwalVURrembxtHRcd4m2pAHjWJIsXRAYhvIlHSTgJZMq/Me8m1yguAadu1JDe0bK3ISMHg=
1869,"(51.0, 74.0)","{'Federal-gov' ,'Private'}","(5.0, 13.0)",{'Widowed'},"{'Machine-op-inspct' ,'Sales' ,'Tech-support'}",{'Unmarried'},{'White'},{'Female'},"(12.0, 74.0)","{'Germany' ,'United-States'}",{'<=50K'},VCoOAGhLRy1dX//JGCQcC5+2NY4CfAOCFuEZCbznoH6T0dQmHvsoBeSIMrmnB6LSjmCuz35//Gw5F+TcqkmKksYdNBy4MrLsoxMAQnnbX48GF3UU1jTyyBcp+XAZbXkSrbj5c9eyvR9XUc6KtkgwRtMYg0fHdScU3sX6w2TW/I0=
2256,"(51.0, 74.0)","{'Federal-gov' ,'Private'}","(5.0, 13.0)",{'Widowed'},"{'Machine-op-inspct' ,'Sales' ,'Tech-support'}",{'Unmarried'},{'White'},{'Female'},"(12.0, 74.0)","{'Germany' ,'United-States'}",{'<=50K'},dn7gDuWcDBlAGaSLfnj096LGQl7G+LFk6ijG24zSWV8zWLyeH3VtBb1wyn0aC3xfkj+muHP3V0Rsf2XbD6tVPoj8ST+OZSb0k9UOpGd8CBpti69c2er4T807svoXbUOsE7gnNt448thSDBN0uqUyaMpCk+rbovU0mQhdhwNmaUo=
3194,"(51.0, 74.0)","{'Federal-gov' ,'Private'}","(5.0, 13.0)",{'Widowed'},"{'Machine-op-inspct' ,'Sales' ,'Tech-support'}",{'Unmarried'},{'White'},{'Female'},"(12.0, 74.0)","{'Germany' ,'United-States'}",{'<=50K'},k67zqVgS8LBf/CiVRCsvbxocsuCeJEwt2ZMLqZszCiyq2RX4iNfQNJpkdmR9Fg4c2fnpDrkVeKm5tqJ5aXnHEtImwA2ji7q3j4qCZK8CS44YyUEiHGSKxDnp9TVEqT7ECAOuXH/QANKCzcs8pK+2dUyFxa3KbF/o4kfaB3WuqKQ=
3263,"(51.0, 74.0)","{'Federal-gov' ,'Private'}","(5.0, 13.0)",{'Widowed'},"{'Machine-op-inspct' ,'Sales' ,'Tech-support'}",{'Unmarried'},{'White'},{'Female'},"(12.0, 74.0)","{'Germany' ,'United-States'}",{'<=50K'},eKebrhnjlXulW/Yr/TcR1Mn4PIetPlTdUTzVr1rNRddV5s3iK+XNVO+pemrxtujecXDELtVvwnnlTAzrHOkeQBTHs1o2OyDGQrzHZxzr4rrqYcC4n5keH40+pL7xgbK1E39ATYRlSCeDcBDjZIjYuoe0TAP6yCTvfkyCj65p2s0=
2398,"(54.0, 66.0)","{'Private' ,'Self-emp-not-inc'}","(5.0, 10.0)",{'Widowed'},{'Exec-managerial'},{'Unmarried'},{'White'},{'Female'},"(19.0, 62.0)",{'United-States'},{'<=50K'},C56xUI5BCOYZe2rsAotcYOPu0DESipyTaluyGAS9CBtK6igL5IkR1bMzJCjNoszktuF5aefszzbn6dRNqWc9tlMvZFXm+/UrdDw5cxOkaX8jSMKWPA4167fVKhOmx5k9eSLyNiP2zKWhUDlVDInDNso7nE/ZQlsnONzji2TxhKQ=
2601,"(54.0, 66.0)","{'Private' ,'Self-emp-not-inc'}","(5.0, 10.0)",{'Widowed'},{'Exec-managerial'},{'Unmarried'},{'White'},{'Female'},"(19.0, 62.0)",{'United-States'},{'<=50K'},qXQ+z380GEAhRNL+V3tCpHqiewobKEwfy8D3rN5AP2yMxMXFz9JVPHCCkm89D8jYHbXvJP0S9k+xPGSvz25RC8WcrJWC9qos4uyFm+zg6cjwuwxG/2t1TurTOy18V/AhOK/ZYmSmwY7qUk65Hq2mvng7F6LP5Xn1v80TjlcA83o=
2848,"(54.0, 66.0)","{'Private' ,'Self-emp-not-inc'}","(5.0, 10.0)",{'Widowed'},{'Exec-managerial'},{'Unmarried'},{'White'},{'Female'},"(19.0, 62.0)",{'United-States'},{'<=50K'},gps+JWF4CL8JN0/owC1Ao6UZ0Zi4bDUyvS4rku71X3z50hATxOvE2S3+gtZ0AoFbJ++OM1eIE5efSwuaLnS/Z0z+M3JvxINk7jrqyZdfevEt9eXbECB7dxs5uBsDy1h6I5SZ1Rd7pOV9RoVojBKtJf1aL0LZk6l02sEr26O1cHI=
4685,"(54.0, 66.0)","{'Private' ,'Self-emp-not-inc'}","(5.0, 10.0)",{'Widowed'},{'Exec-managerial'},{'Unmarried'},{'White'},{'Female'},"(19.0, 62.0)",{'United-States'},{'<=50K'},X9mGhsbQc+ksd+zrwBeIIKOjIvKqD9dEqz47bhae8Vwh2aAPAjvjcxbLDL4Abo0FTyTNSOkYgVbQG07LVDUuD+RtdnF0dvTzpHIIvtK+VhLyQf+AR4u0JtStYYVRPAa3/tH7+EEtag/3adv/9LCR2JhUWG75cJXAp2gJ1As3gek=
5142,"(54.0, 66.0)","{'Private' ,'Self-emp-not-inc'}","(5.0, 10.0)",{'Widowed'},{'Exec-managerial'},{'Unmarried'},{'White'},{'Female'},"(19.0, 62.0)",{'United-States'},{'<=50K'},Ts2qQymL7oofu8DfE37JlyVeAlnOX8vkJMFr2Cmga/NuEZgTLBbY8AwI06K4n6jgK/Q8BLXHEQxdrYScwwHq7w3F21eGCUKWNVgvaZyKb5qYvUeZcPOc3no0G8YOUYawdE/CgLLFaSY0KQsibNsCFCqcDyOFcqwdDXtXYa5ikt4=
280,"(54.0, 66.0)","{'Private' ,'Self-emp-not-inc'}","(5.0, 10.0)",{'Widowed'},{'Exec-managerial'},{'Unmarried'},{'White'},{'Female'},"(19.0, 62.0)",{'United-States'},{'<=50K'},EUE0Iqq5h2Xxr1L+X34vhvZBfFSIqpBG+K2CMWQ22beuvh4ZDjMCl/GJsv9IktrGwX6TvvVxB8O96qytE2TKC/bpGaAD2LtkSFOJGM/j5g/wU/CrfscN5b+9CGPbZQoI8Ja31xoD1yPv9WS/YGShsdMK1b+nzzKjRzZ/DAS2KWw=
184,"(59.0, 71.0)",{'Local-gov'},"(5.0, 14.0)",{'Widowed'},"{'Other-service' ,'Prof-specialty'}",{'Unmarried'},{'White'},{'Female'},"(6.0, 26.0)",{'United-States'},{'<=50K'},Bw/GVr2lIE3xarjulkITIITQdUOKXvsJFN0pyoFSj0jcg8fwdW5+hZHR4vPY3HGvY6759y92U8UQWESfCEu/ZiuO9W7RX4uozIBbJRMjBqFeeDAoEaE71ckgbJeiCLKM9rUVaH+34l5JAwe74iFRo26UbvH0Mtx7SbPQtqi3LPk=
604,"(59.0, 71.0)",{'Local-gov'},"(5.0, 14.0)",{'Widowed'},"{'Other-service' ,'Prof-specialty'}",{'Unmarried'},{'White'},{'Female'},"(6.0, 26.0)",{'United-States'},{'<=50K'},HiFNFQ3Zpc1JDw9wV0+XfuEerGleC+CCtbrFH6Qi2N3CIpwSud2kiEWdlEKfBQRnV/H06aShhMdJdT8BJZqKP6DOMUxxeD0hcKGM1WUyG2si+5B8WmDKGmOdMgT0vRWBC6yk4+J8RnljI/E/hYsAHAlZ1gg4d/2lXyegjRGhKqc=
610,"(59.0, 71.0)",{'Local-gov'},"(5.0, 14.0)",{'Widowed'},"{'Other-service' ,'Prof-specialty'}",{'Unmarried'},{'White'},{'Female'},"(6.0, 26.0)",{'United-States'},{'<=50K'},WXZEeLCqymGE2v62e3xizLdBDXpmv4fmXpIzHSC+l2JtasRLtUjXORtoNnsgpdU8QezGMqwwsqzy9Ih173bgDk5fq9yC/Mq8udSjaAdZhJUrsTNhhMSHEwbBKCh6Bjh+LVAaJhfeJDo1gAtDYZXRfDn4x+8Tv4NZLG37mGvL3Vs=
2415,"(59.0, 71.0)",{'Local-gov'},"(5.0, 14.0)",{'Widowed'},"{'Other-service' ,'Prof-specialty'}",{'Unmarried'},{'White'},{'Female'},"(6.0, 26.0)",{'United-States'},{'<=50K'},Ano85mvU6pag6xPqEY8rrbaRQOqTIWJK2/wn/X+JArrTRN7iuxErmOJoPyoYxssYPBvrjrPxFd1b7PLpkWcuSe7nO+j+0yRMrVoxhbi07S6Eqc1So4X/3gMAxEpbkpOtJZhEaDIvtSS6W+rBlfGozU+IrMA+vcQ2mfttEy+2SOA=
2697,"(59.0, 71.0)",{'Local-gov'},"(5.0, 14.0)",{'Widowed'},"{'Other-service' ,'Prof-specialty'}",{'Unmarried'},{'White'},{'Female'},"(6.0, 26.0)",{'United-States'},{'<=50K'},KwK9hVvD8KvPkATexP2JMSkgTWTw55k1zW9wRHzaK9pO5CQQTgYCAgNPY4oCbR5BMcVypIkGZLxuCEo3UJ8RI/heudMKbFtaC6KX5iIeoRilVaMu8B/8tzfkz0Lxqh51ECNeM/38JWrPavO3eIVLM4dEyVZVvwX4zmREojWN8bk=
2803,"(59.0, 71.0)",{'Local-gov'},"(5.0, 14.0)",{'Widowed'},"{'Other-service' ,'Prof-specialty'}",{'Unmarried'},{'White'},{'Female'},"(6.0, 26.0)",{'United-States'},{'<=50K'},UsuQeXYu/R7V1aMZ9yYRrc4zcf2oHw2kqpBb8prU2pMAIgEXsin+X3FMU8BKIHjV+wgEbUKxuvKLoJT0YzCcQBBOf4ek0Jedgv9W9CReHHRXOGRf9Gf5X6YTEV+21EfgvJ8OnjSE1N0Z0/qtsyZ11Pb3n3G7idc36+64CMvk8Gk=
69,"(60.0, 69.0)",{'Local-gov'},"(5.0, 9.0)",{'Widowed'},"{'Adm-clerical' ,'Other-service'}",{'Unmarried'},{'White'},{'Female'},"(35.0, 36.0)",{'United-States'},{'<=50K'},dgcwOgYtHIZ7p7eB5g8+7CM6Q0fB7KmgwxJvstO5WcYWQoTVVtEdD9qCC08aprMPjFjmrTN8aJsaPLYhZgguHR7gQ06xbCHlGDByxNamCX7/LONqhw2fj5L1QSyZU3Qmg87rmvt1TWN0j/lVEQ1N3/pfiqHMvw0V9vjy158BmaA=
1580,"(60.0, 69.0)",{'Local-gov'},"(5.0, 9.0)",{'Widowed'},"{'Adm-clerical' ,'Other-service'}",{'Unmarried'},{'White'},{'Female'},"(35.0, 36.0)",{'United-States'},{'<=50K'},hnRfjW+1hdyS7qS/+t9sRVszISjzvyPXiqMmjimSDfGCBkuCHjEdCjltPUBlR6dx5NuflAd11W5u9gnagYnvTtpoEYQquL82n4uWMPn9EyVi1BsvVhcaKhV2aFpDp3uBADM/UsTaPBVk/w13swPXbKrMKXOjrmioHVDBj5P5YWE=
1794,"(60.0, 69.0)",{'Local-gov'},"(5.0, 9.0)",{'Widowed'},"{'Adm-clerical' ,'Other-service'}",{'Unmarried'},{'White'},{'Female'},"(35.0, 36.0)",{'United-States'},{'<=50K'},AdcVZ7mEmnXcgU3aR1VOaa23lVR+TPeL4HKvTRYPa5yTPcX6eej/PtosoUlGFoqSxnfronWflmHf8ciO224dnbKZqqNniIH6Bwi32acgij81yZ1MFayId5sTAIdgJJHJ+T1MKKgX/bYns8P2oAvH5fweJo3OY7rbz/zRChM+ldg=
1839,"(60.0, 69.0)",{'Local-gov'},"(5.0, 9.0)",{'Widowed'},"{'Adm-clerical' ,'Other-service'}",{'Unmarried'},{'White'},{'Female'},"(35.0, 36.0)",{'United-States'},{'>50K'},GYMoVlaI6u0//ARAtp0W2Y6B82F2ug2mEbNY07IVAWknTGuhThJdFXQniEHQIzIIGqX/j5S6/wZPqKUoY+JqOwR3F5nAWp4o0B5pQB1n8/Ss0HtxabJM/mV3o/wYI+PJIJcukStLkM0ZBv8dz4V0mEKSN8P7XOg3Mz11rMXr/HI=
2317,"(60.0, 69.0)",{'Local-gov'},"(5.0, 9.0)",{'Widowed'},"{'Adm-clerical' ,'Other-service'}",{'Unmarried'},{'White'},{'Female'},"(35.0, 36.0)",{'United-States'},{'<=50K'},Tcts0HHt+QitJUxFylj4IZigrI/gh5zAsKOc5F5X5aWWaTq13RPgWPubYBAKXwaFKKkfYlZgAxuWzkCRXY5GDmSDh6ZZd4u6Ba1DPZJoK6KJsZmNQ1iI+PskBU62x/ko9J3vnguKshMSe7oHC1lRpdjjzNOFSi/iNXdKy2U2qkU=
3157,"(60.0, 69.0)",{'Local-gov'},"(5.0, 9.0)",{'Widowed'},"{'Adm-clerical' ,'Other-service'}",{'Unmarried'},{'White'},{'Female'},"(35.0, 36.0)",{'United-States'},{'<=50K'},Y20e+MmPrxPDISdPOEtXsGo0o/ICU0Kkz6KxgXEAAPhrGnp6mTqA0jzHin1J4PSZOd6DMCth/wgx45oDLOqg8JWzNnzh16t11b+E7s5OozgAIMwb8a5oSkJkC775QNgQq/JKqUb50TK35m+29lZqvPMJ0SAmLpS8Y4pilkAe2ng=
126,"(51.0, 70.0)",{'Local-gov'},"(4.0, 14.0)",{'Widowed'},"{'Adm-clerical' ,'Other-service' ,'Prof-specialty' ,'Transport-moving'}",{'Unmarried'},{'White'},{'Female'},"(38.0, 40.0)","{'Guatemala' ,'United-States'}",{'<=50K'},d9ZnL9bLHyscWDTtdsMpUbKwcTQGvdjz0aWtjIahnnA+vXRYmeb3/bObjVJ2zireQxhaJK2rirkxe59BQx4JkI40AtAoLu227jH/A1iD83Q0sJ4rh3zaG+VhQiW/Kzt+MIAIp4HqZTYOFcCV69g5Dsi3eGdr/RNMXIKUH7Jr4xc=
437,"(51.0, 70.0)",{'Local-gov'},"(4.0, 14.0)",{'Widowed'},"{'Adm-clerical' ,'Other-service' ,'Prof-specialty' ,'Transport-moving'}",{'Unmarried'},{'White'},{'Female'},"(38.0, 40.0)","{'Guatemala' ,'United-States'}",{'<=50K'},K+k1PnMYYepfg+SU8aqKeyhGrzmtWDq7KUtUqXR4A1oo8YfSffk4WF9Cc5gSHYCSBC02vdKV7cXIke46FdVuA13i1BkS1HcmgQ7y2vhgmEM+4WJg0tHmQZK+660JlpNpQgOt/SP/Xj03xh0+7pVOY6uAZjZHU823yOBxQckoTB0=
1099,"(51.0, 70.0)",{'Local-gov'},"(4.0, 14.0)",{'Widowed'},"{'Adm-clerical' ,'Other-service' ,'Prof-specialty' ,'Transport-moving'}",{'Unmarried'},{'White'},{'Female'},"(38.0, 40.0)","{'Guatemala' ,'United-States'}",{'<=50K'},WObmXlpgri3vHc15V6ZwdiMjGOCwTjro1jmC39qM6D3Toj4Dv7gcWY/xZxFr1PPj1J5wco8w2mUE1nI+5ZeEgzlC4v30kqR/oFQNzlq2nTKZSH11VCVOTf2/v9HlxJ7MeDuSXfqavB4NS5wjKjr3cFUztErQRnwAyvt96Wtiq/E=
3338,"(51.0, 70.0)",{'Local-gov'},"(4.0, 14.0)",{'Widowed'},"{'Adm-clerical' ,'Other-service' ,'Prof-specialty' ,'Transport-moving'}",{'Unmarried'},{'White'},{'Female'},"(38.0, 40.0)","{'Guatemala' ,'United-States'}",{'<=50K'},ghH2nPKNto7iRVwgNO8WqrbaBtFwI9Iwt3qkYogGP/hXYHNpJ8HVnYeL4rys6Wbzw0By1lRX+rXK2KdrexfsCmstwAz1vIhLjZhwvTySdB/noeu/LevpW3+sypVMmdNFA/HIXwtP2G2o91L9cMFdAZVISRKNFUiZBJ8dwRb3+sc=
3504,"(51.0, 70.0)",{'Local-gov'},"(4.0, 14.0)",{'Widowed'},"{'Adm-clerical' ,'Other-service' ,'Prof-specialty' ,'Transport-moving'}",{'Unmarried'},{'White'},{'Female'},"(38.0, 40.0)","{'Guatemala' ,'United-States'}",{'<=50K'},SGFMdBLIGx1scNp7jkZEayakhnvdTbnQpvUKmkKxCzKd0Lu7R1ELODKmUx5+PWBAl4v7zvDDKhaxcg2j8eFnoCiIYTk6ZFDySxj+LryLwlEbQ273Fi15OlnNesjHyQDGl7htO7mz67s3TYLs7/Lg4ABnsk9WCMPAFSL3g5T3fbE=
127,"(51.0, 70.0)",{'Local-gov'},"(4.0, 14.0)",{'Widowed'},"{'Adm-clerical' ,'Other-service' ,'Prof-specialty' ,'Transport-moving'}",{'Unmarried'},{'White'},{'Female'},"(38.0, 40.0)","{'Guatemala' ,'United-States'}",{'<=50K'},LkkE1tZIeMPkWMmlYdNPc09hzcBOyt/yE8ifi0+g3h7/hoc5faytnOZllNTcYw+1gAXKf1T1ztmQEzjNRIkpKNcXj2LunuX6vAKOCwqDsILeW9QbM7FsY1tGG0Nb3dwrgcgpgw6BWU47j2v/PMvtLs8BSSHGSKj+SbJzyO08Sxg=
108,"(51.0, 65.0)","{'Local-gov' ,'Without-pay'}","(4.0, 14.0)",{'Widowed'},"{'Adm-clerical' ,'Exec-managerial' ,'Farming-fishing' ,'Other-service' ,'Prof-specialty' ,'Transport-moving'}",{'Unmarried'},{'White'},{'Female'},"(42.0, 64.0)","{'?' ,'United-States'}",{'<=50K'},gWPXRukLZdemrx6ePCfwlRfTFqVzGFAX41egib5JwQhGg5kbyHxuEuTTbnfBh+tP59Ob2JgvjfY7+Pr145hS2qA9KLmCkx1s8J2hYSZ2gWKSXegcHS+0/xWKwh0GZgZmG2mXVv3UyC3XuoBYKU85HVzGyY87hreR58T/lkqWy1Q=
310,"(51.0, 65.0)","{'Local-gov' ,'Without-pay'}","(4.0, 14.0)",{'Widowed'},"{'Adm-clerical' ,'Exec-managerial' ,'Farming-fishing' ,'Other-service' ,'Prof-specialty' ,'Transport-moving'}",{'Unmarried'},{'White'},{'Female'},"(42.0, 64.0)","{'?' ,'United-States'}",{'<=50K'},ZwdnCf1TqW560Cr/yzSlhiLWhHd7D9MzS9DRYQAFtbNGB9WhZkLrWU8Y+hzUVpP86Q3bB4mvRQrsAHRQMhDzNgjC0/htmdhdGgX9R1KEkmFeuBbbHuPJF9xUlfsN3XGexTCfLVC6fp070Yaf0IahyjbKQMDDNbZewyrqLuFeu6o=
541,"(51.0, 65.0)","{'Local-gov' ,'Without-pay'}","(4.0, 14.0)",{'Widowed'},"{'Adm-clerical' ,'Exec-managerial' ,'Farming-fishing' ,'Other-service' ,'Prof-specialty' ,'Transport-moving'}",{'Unmarried'},{'White'},{'Female'},"(42.0, 64.0)","{'?' ,'United-States'}",{'<=50K'},PGaD9ivZTYrognQqSOYFi32rJnRWumud4yNLvLoFNKw6mrPYetiv0nkCPfT+VMY4+tHSG0Pvw0tC8B29h/for33/qU/bz02yqc7kETJuk5iJPGBVjyC0p6ijiJ6AzoAHcPrv7HAtlNyB/tOVlDpqOf5TSnMSB//GB04ZhsRe8HQ=
683,"(51.0, 65.0)","{'Local-gov' ,'Without-pay'}","(4.0, 14.0)",{'Widowed'},"{'Adm-clerical' ,'Exec-managerial' ,'Farming-fishing' ,'Other-service' ,'Prof-specialty' ,'Transport-moving'}",{'Unmarried'},{'White'},{'Female'},"(42.0, 64.0)","{'?' ,'United-States'}",{'<=50K'},UdyJLS8ffdDvZzdU+WcJWMo6bley9sW8Y03Sbrae1N+VndjjhqVpYlb1RZEZE47Axa2HlwT3DEAN2dnspCmZCPQ/tU9hNvd11sn4cakbrA0/9mrWZUlnDe9VaibT0Xw7gvGF8LmvGMV4iTLxDjtfyQUpS7nQIQDZ7QIUdx7wv30=
2225,"(51.0, 65.0)","{'Local-gov' ,'Without-pay'}","(4.0, 14.0)",{'Widowed'},"{'Adm-clerical' ,'Exec-managerial' ,'Farming-fishing' ,'Other-service' ,'Prof-specialty' ,'Transport-moving'}",{'Unmarried'},{'White'},{'Female'},"(42.0, 64.0)","{'?' ,'United-States'}",{'<=50K'},PIQ7w74JcD78jj+B8lNaijZ1gcQObkBGubAybWjnphCuakpMvEqdpOIp6VfMpFw4vXaXZaqqrh1tEGCMEbCDfHDdL9fU0fbgfAqlhwDQo12476mQHnpecawDN9vknNENKLePUrUHUMq67mGJ8+0sMUc+BB/UXTZwMxtSVdTG6B0=
2389,"(51.0, 65.0)","{'Local-gov' ,'Without-pay'}","(4.0, 14.0)",{'Widowed'},"{'Adm-clerical' ,'Exec-managerial' ,'Farming-fishing' ,'Other-service' ,'Prof-specialty' ,'Transport-moving'}",{'Unmarried'},{'White'},{'Female'},"(42.0, 64.0)","{'?' ,'United-States'}",{'<=50K'},Uobh2Tk75A3QejODHuXbeyXHmiL4bsyC9ZY+mNxI7zNYKHW5vs03xEXjMmyKwwgqWzWxnOtah69Gou0IwX6mHoqpaaDq7r8dmQ3/8/VPiLCV6xQa0Cp+yzyy5c9EKp2/0VJ7UixJwc2i7RK6qNqdXTAN5sJGgU86FHuCZr0Qzww=
2633,"(51.0, 65.0)","{'Local-gov' ,'Without-pay'}","(4.0, 14.0)",{'Widowed'},"{'Adm-clerical' ,'Exec-managerial' ,'Farming-fishing' ,'Other-service' ,'Prof-specialty' ,'Transport-moving'}",{'Unmarried'},{'White'},{'Female'},"(42.0, 64.0)","{'?' ,'United-States'}",{'<=50K'},LkmP3VowEp+vId/83nUj6tQmJ6SkbSAeVLiUCGlf12YABL72jEKhrSIir46J5ZIa5J8ZI6ONIu05E0npitRgldaXKox/eMGYIT5KYfEHBhmbFwovvk51Ts01QqRpVpcFkwUxXKOsHfzSdkz4VbgdcbVAQBBq11WmGR39CZLdY8o=
2677,"(51.0, 65.0)","{'Local-gov' ,'Without-pay'}","(4.0, 14.0)",{'Widowed'},"{'Adm-clerical' ,'Exec-managerial' ,'Farming-fishing' ,'Other-service' ,'Prof-specialty' ,'Transport-moving'}",{'Unmarried'},{'White'},{'Female'},"(42.0, 64.0)","{'?' ,'United-States'}",{'>50K'},rFT/sVwwmbyah/BriYBVz6j4SnpEdgXMsxjU5cKYRauAvAzmCxZX2G3T7OyAh6yheVy9RAledds45T6dvZU8P/E7+LIgoX7Z9GZICISXDXDCEp3ZlDToYwh3eVAE1BV7u70DY+EfLWFr+oRhhXvbR7k+iGyyryfs1ReEhtp5GEE=
57,"(54.0, 57.0)","{'Federal-gov' ,'Private'}","(6.0, 13.0)",{'Widowed'},"{'Adm-clerical' ,'Sales'}",{'Own-child'},{'White'},{'Female'},"(30.0, 40.0)","{'?' ,'United-States'}",{'<=50K'},LpWfsojYIzJgvjt/ZS97L9H+ZBc6N9J0OXqPbSgyntJ8S9ig4Oa1YJe0+2dFoAUcJZmd5GZMdm1gV3P7e1Wp0RL/FJiTZsTyRmRXnSEPm8vMFqN5y6/GcFv7t5Ju8Tp53wft8XE3O6P3Kd1DZEcWZ1kjoKaXR5UG5Lvq/qpLdA4=
578,"(54.0, 57.0)","{'Federal-gov' ,'Private'}","(6.0, 13.0)",{'Widowed'},"{'Adm-clerical' ,'Sales'}",{'Own-child'},{'White'},{'Female'},"(30.0, 40.0)","{'?' ,'United-States'}",{'<=50K'},N3jGmg5y4uggTbw5CCf7esDSckz5b5753bkgs83xPjATAzHfVRoARzKMOk0Em5WUBviRW70oAVQq1LRrq+xZl6N0bz8UJA4dmNvHPkozsVIgleX/BfCLCD87atTozMbcqo2H8j5e6nZzxfI5kAL2XlG7731yAbyzA3Xj8qCMWSI=
705,"(54.0, 57.0)","{'Federal-gov' ,'Private'}","(6.0, 13.0)",{'Widowed'},"{'Adm-clerical' ,'Sales'}",{'Own-child'},{'White'},{'Female'},"(30.0, 40.0)","{'?' ,'United-States'}",{'<=50K'},XYis6yxFSTd0jNzeTRQkXmZ6AiYAmnwlfWxpIKCO5DNDQ2V+pvjheT7ceNgHPZXQo3jHqbMMbvD+MJ8yX+K+FMElmxQEN050Ptnlj1MUCzc/AnorPFXLmxWqxOgAwxISByfXzrmgrbbgT3Q9GWmwthMOm9m3E3Jsuteu9NsTc64=
883,"(54.0, 57.0)","{'Federal-gov' ,'Private'}","(6.0, 13.0)",{'Widowed'},"{'Adm-clerical' ,'Sales'}",{'Own-child'},{'White'},{'Female'},"(30.0, 40.0)","{'?' ,'United-States'}",{'<=50K'},ps+cXNMIjBFyZgdcBm2kt082VxijHU/i0fHVzyEtn5JlP3uKAAGQuclJLAjhr0tXG48OcKyuEU9pxSE6OjOOtc5YVa/L9pq0BGHBnWwgc1cpIrZ6DsECl7GUQY8EP4G65PCj9NFdzzRo0Zh4e6W3akzHAY5/Qr2PZXDqY7pY7wo=
1931,"(54.0, 57.0)","{'Federal-gov' ,'Private'}","(6.0, 13.0)",{'Widowed'},"{'Adm-clerical' ,'Sales'}",{'Own-child'},{'White'},{'Female'},"(30.0, 40.0)","{'?' ,'United-States'}",{'<=50K'},Il2nxa5WW+hJUxG9qa/nn/IQllfMfarXd8msdWZ8pE3x/7m98rA4KwlQKBxAYOKDUa2IApM2hh6kVAgOgzrSimTLv67f4Xrn2s8cepJnCvibwsKZevap+pPFbkd2216YgHLuonYwc0NlPF5H38a+rOU3hgSgnvbwxvqB98f/oC0=
2340,"(54.0, 57.0)","{'Federal-gov' ,'Private'}","(6.0, 13.0)",{'Widowed'},"{'Adm-clerical' ,'Sales'}",{'Own-child'},{'White'},{'Female'},"(30.0, 40.0)","{'?' ,'United-States'}",{'<=50K'},PNG08tbJaD+js29+XkG0IULUY2y6gFKJL4aSPDjnMUsqBrUauZHT6K9EETyNpDQDn1T50hDWujIfbncTxuCG5rWJa2wOi92lItJH0oClsxyRpkZ+YFx5f3yggowuTICfAplVXvMJImfdlCMERf2HrB1riB7AvsH2bKYAG+wH5YM=
98,"(72.0, 73.0)",{'Private'},"(6.0, 10.0)",{'Widowed'},"{'Adm-clerical' ,'Priv-house-serv' ,'Sales'}",{'Other-relative'},{'White'},{'Female'},"(7.0, 73.0)",{'United-States'},{'<=50K'},fYDUZBG1NSniSBZSLMZx0aOLdo8rjDz3sIn+WelXWX/xTq/NPjPFykasWHxtdV9os+g8pNUrxNLn+UWum0rqaa8mzluYwmm1LA44ipP6lGvVBvTHnQ/eEzWe03xcjmh3OGl0gzJWNqnoZdfOq+Y2vJB6euv3ONWO2lrdIlJ3+ec=
372,"(72.0, 73.0)",{'Private'},"(6.0, 10.0)",{'Widowed'},"{'Adm-clerical' ,'Priv-house-serv' ,'Sales'}",{'Other-relative'},{'White'},{'Female'},"(7.0, 73.0)",{'United-States'},{'<=50K'},YG0gFaPkRET2yOx16X2BUpMP9jY7Z7Y2gs0iBPL85CWsjMlDFfsjGgCry+XCHzVJ1RdTYhCpcoe/ZRx0McxyRiyo+h0+qXihQksz57fIkKYVSjzKPItOGQ+G3qKkXWZ/La0mWO2tlbbYlZ6arxRZQ9Jk2ypREwaoQa4zmLYtGUc=
1559,"(72.0, 73.0)",{'Private'},"(6.0, 10.0)",{'Widowed'},"{'Adm-clerical' ,'Priv-house-serv' ,'Sales'}",{'Other-relative'},{'White'},{'Female'},"(7.0, 73.0)",{'United-States'},{'<=50K'},c3cnODg9R6oKaffXhlPUnu9VWTQh2U/nonGPy/Sj5uTMaqIMDzlaHfmIRKgacWJrGPLlfF497DgPlieVfW+432ylmO4aleTj4CzTTvVQyiIOyeQMDkODM/3/y/pObZW4zQ11PbjrASJCnbnvSRrZpxPjWRruwequwP4qzjX6ZuU=
